season,date,game_id,home_elo,away_elo,elo_diff,home_qb_rating,away_qb_rating,qb_rating_diff,home_rush_off,away_rush_off,home_rush_def,away_rush_def,home_pass_off,away_pass_off,home_pass_def,away_pass_def,home_rest,away_rest,home_b2b,away_b2b,home_travel_km,away_travel_km,injured_starters_home,injured_starters_away,weather_index,vegas_spread,home_win
2020,2019-08-09 08:59:26,11,1570.0876477971565,1200.51599566772,369.5716521294364,97.09698975016398,98.35256040933416,-1.255570659170175,-0.30549780247516595,0.6222124077501765,0.818031823798591,0.2612792100929441,0.24685439708261417,0.2667963410647096,1.1820031444188837,0.8449209199542881,9,6,0,0,2345.9100817529343,5151.254027859261,0,0,0.3323294767463949,11.067125107229472,1
2018,2015-12-01 13:45:21,12,1576.594322910742,1389.2260969276078,187.36822598313415,78.31822417587733,93.87700314053899,-15.558778964661656,0.13522662454616152,0.3639981807119561,-0.49829602384928623,-0.5685635317625292,-0.6977160860735502,-0.4590056093453881,1.3619468608356755,0.18855700204648726,6,3,0,1,2941.428499414808,5880.12782714072,1,1,-0.27006872418738714,7.744890976011419,1
2023,2022-04-30 15:10:14,13,1296.6229929877184,1444.3397757349887,-147.71678274727037,100.39844042157007,91.87386001538717,8.524580406182906,0.7214500887237157,0.6080974178965883,-0.8148339536291893,0.7491805800437424,-0.30278196587438677,-0.05284144370689379,1.5209787955747387,0.42967167410977275,9,4,0,1,987.8160652437261,4233.020787648031,1,0,-0.49351215047049024,-5.740515258644847,0
2019,2021-01-24 03:08:48,14,1311.4845458770315,1496.1679696707906,-184.68342379375918,108.51071924545128,89.93450910497268,18.576210140478608,0.07453078363461767,-0.38167303609317843,0.5236600231811551,-1.2600900415394483,-0.4393229091540385,-0.3124299338070859,0.8207447132383384,1.3909304921986934,6,3,0,1,1359.7075698199437,4968.439951576721,0,0,-0.8727188023139083,-6.318357996953537,0
2023,2020-03-28 00:10:12,15,1686.4563809147583,1534.907529095685,151.5488518190732,108.32074456597839,79.80780459940605,28.512939966572333,0.40912969929965326,0.3361976149370961,1.3403639516897388,1.4166976377069767,-1.3581731318727681,1.3469942063360787,-0.4293603255452246,1.5718291332738108,7,7,0,0,1617.0765511468476,5276.499446575888,1,0,-0.578239147481685,0.7087436934845037,1
2022,2019-04-24 10:46:55,16,1616.266243854799,1655.6664020223868,-39.40015816758773,97.51285156258376,98.5085522847464,-0.9957007221626384,-0.7760947109237906,0.0831362746839049,-1.6917515656751465,1.6053444353657744,-0.4921689719428543,0.9907021959610246,0.2440246910844428,0.260560181627679,8,5,0,0,1515.0982837265976,3100.758852992206,3,3,0.23297275228582248,-3.1550182516559873,0
2023,2017-11-14 10:52:57,17,1761.9856801767169,1676.8419556717085,85.14372450500832,99.74124730884462,96.36770484621312,3.373542462631505,1.1256224050057642,-0.6564401538061949,-0.23993471942958433,-0.8549354867380662,-0.8757951539264244,-1.6207943202157125,-0.8818316304637402,-0.18139136812325848,4,8,1,0,1166.5727698363994,1783.6199248239966,2,4,-0.7779875223503603,3.2773728206755632,0
2019,2018-09-30 03:21:22,18,1645.1779001878338,1685.2131218863306,-40.0352216984968,102.42004276393465,101.5713508922207,0.8486918717139389,0.45967605482501855,-0.2227131927676951,-0.28277285655756473,1.075516415495688,0.8558602767901862,1.049872091358009,-0.24638543249772676,-0.6048219037955608,7,7,0,0,277.9022323585787,3135.8800197933774,4,3,-0.8452271117551324,-2.5626697652409995,1
2024,2016-08-24 23:51:57,19,1377.0730397934533,1462.6125134582003,-85.53947366474699,100.81606559078827,94.13099538635288,6.685070204435391,-0.9878409851024288,-1.6471446463395367,0.06206958383736635,0.3709379529462612,0.5946403733512408,1.7778774145877438,-0.6332068627327914,-0.6231494822612758,7,8,0,0,1033.254075923342,929.6201438976534,2,4,-0.6810523068095102,-2.8379887464525826,1
2024,2017-08-15 21:21:25,20,1654.2326945774728,1621.8269064608382,32.40578811663454,95.44805307013516,101.99738803908421,-6.549334968949054,0.4463364874768046,1.40239972685852,0.4728505610702988,0.23881718409395766,-0.3819191689744451,-0.7825142654283647,-1.5215095151879263,1.313649716434893,7,5,0,0,1835.8906430739783,4734.07354644571,4,3,0.4880312026630347,2.4929214438424667,1
2021,2021-02-12 00:27:54,21,1575.4073117124397,1220.8908900969645,354.5164216154751,100.00172476721767,68.39334936596751,31.608375401250157,-0.2642078329592136,-0.4791961845033757,-0.4491310048525121,1.9625906282441803,0.38506253768789533,0.4986321019891991,1.035011634473795,-0.23800502050406563,3,6,1,0,1448.1804770814247,543.314356522751,3,2,-0.920860481100598,8.758402260843578,1
2023,2018-10-22 05:17:52,22,1525.7789913214704,1348.6993861347967,177.0796051866737,89.3782585234166,79.23088146612852,10.147377057288082,0.3426164227918414,0.11731567220776919,0.7395174879053625,0.8608651314957187,-0.12377466403506414,1.1154822297181761,-0.9317243965944896,0.0655177645516158,8,6,0,0,63.45655189141275,339.18197259129875,1,1,0.7145997578284491,10.33436522642489,1
2024,2018-07-20 04:56:52,23,1401.615201291374,1695.475943275883,-293.8607419845091,97.17987456537469,99.37753310859613,-2.1976585432214364,-1.3277733515154275,-1.5761225619691641,-1.787598456974076,-0.23434546874981332,1.178447165921052,0.44734988922072244,-0.05838816541597262,0.08907603566740699,5,7,0,0,2470.1212228897225,2172.642253443574,1,4,0.7289085528188131,-6.0065426103767825,1
2017,2022-12-16 19:53:29,24,1500.333626616867,1472.6914800136315,27.64214660323546,112.48111080429682,102.52509362177679,9.956017182520029,0.18781062535753507,-0.11632775034410592,-0.9653619146631812,-0.632883258813506,0.3058875472890834,-0.8923759356566886,0.07605220087144544,-1.3949724782238202,7,6,0,0,1190.7143923712779,5473.53431512511,0,2,-0.8805042779374774,0.7754026662330953,1
2017,2014-09-18 05:30:12,25,1482.3601557863487,1475.9173187688402,6.442837017508509,88.38876015134738,104.21158287253259,-15.822822721185204,-0.0985932144290226,0.27151505035073276,-1.8330368309484921,-0.2889123065316706,-0.49674151266997024,0.9222839159268404,-1.0370583794760337,0.14154414805771948,9,7,0,0,1653.2389233180368,2065.4888057105927,2,1,0.9434782301578022,-5.098367412448158,0
2022,2024-01-13 15:03:53,26,1607.1042133937785,1541.8983853229718,65.20582807080677,94.79701780848407,79.13899237491493,15.658025433569136,0.9995014821302313,0.8339499676670981,-0.4166200551405226,-1.1193337252159565,1.000581467319336,-2.2874861375161846,1.4587270160052503,0.16024057702223,5,4,0,1,2136.27574494957,4855.019344484941,3,3,-0.9625598506091957,2.877835851277486,1
2023,2021-07-29 17:39:51,27,1514.9396332798456,1555.4992959225688,-40.5596626427232,81.89213005047233,112.53246407486282,-30.640334024390484,-0.22753359544945514,0.007353067407460565,-0.008617806198180136,0.7550509389576977,1.9080328710835985,1.2822012242453278,-1.3434934361709059,-0.7222796134680877,6,6,0,0,561.4769124259985,1384.3871309251401,4,1,-0.6776670745745221,-0.9679655810672352,0
2020,2021-07-19 00:55:34,28,1690.1695097207555,1458.2811647699734,231.88834495078208,77.0475860836317,100.65251823417096,-23.604932150539256,-2.1698505051427666,0.41923681400105883,0.3414776558048098,-0.7290709386101688,-1.0890566900224083,0.6741139653653301,0.8803391873502817,1.0017371194058418,4,4,1,1,941.7794217124492,2362.726577158231,3,0,0.7974557101086501,4.115213668702263,1
2021,2022-02-04 10:27:37,29,1407.0617096138221,1488.8167718308434,-81.7550622170213,102.03179545251581,90.48703090022981,11.544764552285997,0.1717163111413063,0.5411192803734945,-0.46698755094360817,-0.7423137140450425,-0.16853887047168026,3.096909391837586,-0.3996962081639598,0.07610807453054318,8,4,0,1,2498.3473783074774,4334.67995654852,1,2,0.31411152222074845,-1.941666312780348,0
2014,2023-01-28 10:01:40,30,1556.5323071292514,1317.0716405073258,239.4606666219256,69.53144503626194,72.46841826032957,-2.9369732240676285,0.015394447794359762,-0.8653725997641554,0.08959410542900438,-0.5423618118232758,0.6581375194533436,-0.9490828252050705,0.1634762761516692,-1.0224809379146997,4,4,1,1,1699.0173699869094,1353.6285972910778,4,3,0.5617340391331314,6.00619143292977,1
2019,2015-08-21 07:11:03,31,1559.8610852942948,1535.477473320481,24.383611973813686,107.45842035283687,93.71048033905106,13.747940013785808,0.2764624846135715,-1.3191938181384926,-0.518920109672779,0.44587240779210335,0.36163392995314125,-0.9779155884666471,0.06943358840309431,0.202324686002385,4,5,1,0,2422.018960005174,3745.030288355238,2,2,-0.5895614845102088,1.7773221225303475,1
2016,2020-10-05 05:09:23,32,1396.2793752222983,1602.6711803628066,-206.39180514050827,86.21854119260472,84.9233083994881,1.295232793116611,0.07669275425731406,-0.8324398571090809,-0.2845749898977347,-1.4283900833741987,0.6789765717935853,-1.54050088517337,0.029308524025449645,-0.7226079861676414,3,7,1,0,2495.8607266807603,5931.271806110053,4,0,0.7706971461410135,-7.2542505805755075,1
2017,2019-06-10 11:52:56,33,1358.248074423478,1605.2320775286557,-246.98400310517764,102.71579649436329,85.69759613360519,17.0182003607581,-1.5294472376577197,-1.6299316823226881,-1.8310951215549982,1.6278523303564298,0.9801392098325505,-0.22189440160554139,0.21790075967322972,1.1959780781148912,4,9,1,0,1566.0237189919476,3231.798074064248,2,1,0.46365156535455054,-8.989309607808492,0
2018,2023-08-25 20:30:47,34,1621.6295400390736,1516.8816972054692,104.74784283360441,90.0578304630324,97.18592100765667,-7.128090544624271,0.6107860073378089,-1.2588111560287194,-1.417910556334686,2.153589874823341,-0.3524459804246069,-0.49995957541534164,0.5742984115357889,-0.5951407533998807,5,3,0,1,1128.3503627708237,2130.825627752215,1,3,0.9507104998808582,6.941333767520979,1
2021,2020-05-10 11:03:59,35,1562.0928565657728,1425.4073682664252,136.68548829934753,90.70265690379692,94.07560313427864,-3.372946230481716,-0.4475481657871573,1.082719524413993,-0.2348710865112003,-0.34241701937539337,2.5068117535260224,-1.1519752349125436,-0.8248510755311871,-0.030092409145373273,9,6,0,0,884.1208925805498,5476.070626965569,3,4,-0.8420060539512959,6.009743078920412,1
2017,2021-10-13 18:19:25,36,1480.4993777985133,1451.310589806601,29.18878799191225,101.99250706238271,94.33846252350128,7.654044538881436,1.2969337134860264,0.6305579531942048,-1.4702780602285674,-1.3604773233737333,-0.26192916431546537,-2.4475303228069882,1.4206922776845023,-0.3911679357683362,7,6,0,0,2776.927943427683,4182.976695884226,1,4,0.766612806922115,0.34427255144116264,1
2018,2023-07-18 15:37:42,37,1547.3240878325462,1395.2246468250648,152.09944100748135,89.23991050454319,93.00648294858539,-3.766572444042197,0.23287349311080147,1.2369623318565974,0.6263281426205148,1.1960451735153683,-0.2119348668291512,0.3453481332587411,1.3068644117559258,0.43226357875177984,9,6,0,0,2485.2224481650114,293.016440368362,4,1,-0.12382423117482255,-0.300744480580307,1
2016,2021-06-11 23:39:48,38,1418.9587165458822,1319.1212583206525,99.83745822522974,99.40267214717183,109.62924311425712,-10.226570967085294,-0.6201066544135726,0.2729908033579365,0.8880252027179476,-0.12043173894089959,-1.0924219876590495,-0.0649168947865711,0.20207079309105416,-1.7089004835811266,9,3,0,1,17.086504511256926,513.6516784850419,4,4,0.9681068040803165,4.3682380413330435,1
2023,2019-05-11 08:49:11,39,1528.6017842458284,1550.801631136671,-22.199846890842537,67.28059144463556,103.49434520676508,-36.213753762129514,0.9649006610326177,0.4210735381493696,-0.48581052287137144,0.36462549387535104,0.0946390187946966,-0.7193100053666843,0.6088130683535358,0.5408539848139946,4,5,1,0,1236.9087445402247,762.4115437511211,0,3,0.7964557811692099,-0.010993099277835094,0
2024,2016-04-29 09:05:57,40,1427.3847966406163,1411.1980588449542,16.18673779566211,71.98193492616039,84.70598053133122,-12.72404560517083,1.314758389198816,0.9739669867342353,0.8380499136031201,-0.8791254163090487,-1.3633955851347552,-1.6196846450513598,-0.09880832362409066,1.3752381672828031,9,4,0,1,255.5867129986503,5696.39767085946,2,3,-0.8922330101018523,2.780156299369153,0
2022,2015-05-31 17:15:13,41,1522.6546159984462,1763.8307493059433,-241.17613330749714,107.06585647407192,106.92585497247616,0.14000150159576208,-0.5931397294021221,0.15036980195763705,0.625224397846211,-1.5588545561982927,0.21866549928244372,-0.5294092562570949,0.3032775650921863,-0.6276232208932033,5,6,0,0,623.7611969777042,1073.6436378537614,2,0,0.8746321930260894,-12.143814563042753,0
2015,2014-12-14 18:42:12,42,1618.3307355460088,1529.2723239836287,89.05841156238012,83.71754863641992,71.90143222822991,11.816116408190013,0.13792569449990702,-0.38858334256631644,1.2855889462222274,-0.2893969542255276,0.14065900363692993,-0.829656596584368,-1.0814076522600562,1.2859347370664898,9,9,0,0,1786.710750043696,1958.1195059120673,1,3,-0.37308231255960633,4.512006759574994,1
2017,2018-06-16 21:18:46,43,1459.2443705985393,1664.5440586372001,-205.29968803866086,93.3961529520128,57.015134724990276,36.38101822702252,-2.1788701898859784,0.9978641684425696,-0.8422362041968562,0.46368446296301014,-0.3453833015559083,0.32041949302274536,-0.6215572677312904,2.0038023666203073,8,6,0,0,8.82473172274012,3487.258489890785,4,1,0.31692017918394466,-5.074532889959929,0
2022,2022-05-31 16:39:02,44,1601.9728571930307,1306.7736780715395,295.19917912149117,118.05887153626057,85.97663919102673,32.082232345233834,-0.8885218059422145,-1.12622393338318,-0.2800606808491058,1.1865384181658407,-0.9477408946848276,-0.8727626749016292,0.16862524324729522,-1.0097028197053755,5,6,0,0,502.60768395242394,1974.1604261847285,0,4,-0.7405504668830716,12.122296683594556,1
2016,2018-04-16 06:04:21,45,1375.8960791063819,1476.1483782853702,-100.25229917898832,76.59397670854348,133.8808913827176,-57.28691467417413,-0.16286073110199573,-0.033480689993162636,0.24877505323992388,0.640088083327796,2.2109667264957453,-0.42586616990739773,-0.010822279323911301,-0.7883941068521216,8,3,0,1,218.52075531454494,5885.2600741852575,0,3,-0.9658281413402563,-7.788302025974529,0
2023,2019-09-22 04:46:04,46,1465.3811076419793,1601.7578126602775,-136.37670501829825,94.73527734305262,93.27837312546326,1.4569042175893543,-1.0180734627303778,0.042916906751385764,0.22968128951239977,-1.1368525422791305,0.16668938760202648,0.5555606239474244,-0.16365732621121945,-0.06599337436378122,6,7,0,0,540.3133686236026,1797.3542730970055,2,0,-0.7862121767440751,-5.3482154475388946,0
2018,2015-06-14 21:08:58,47,1336.230888431987,1594.5668368649917,-258.33594843300466,85.43821819675571,116.33190762691731,-30.8936894301616,1.2996695225124204,-1.0002624172914478,0.3878573631533597,0.0919396943428676,-0.9692790872067848,-1.7903090155716053,-0.662254456976455,-2.2451539462007113,7,5,0,0,2535.7802737190045,957.8373044178438,0,0,0.23718622115644394,-7.231807269455363,0
2018,2022-07-26 22:44:08,48,1487.9296697545246,1542.6771173243153,-54.747447569790666,105.7984387974966,94.13674748464078,11.661691312855822,-0.1438177491582241,1.0105943556531707,-1.5885837244438934,0.5141501122883135,-0.4121317953206185,-0.10497129833137739,0.4365594680595077,0.13629256720491764,9,5,0,0,1501.5087807052691,1087.8462846044017,0,3,0.01072235542861777,1.348665927302766,1
2019,2018-04-01 02:44:06,49,1509.4384899990278,1562.2611042823285,-52.82261428330071,101.52627571968077,104.56529285893664,-3.0390171392558756,-1.3638405896655836,-0.6664450217399455,-0.24670867916133063,-1.2493825932109484,-0.1769861388254778,1.1196378119313648,1.9279819583894322,0.4445857685455713,6,8,0,0,2408.8752603416374,3550.9211468757826,3,2,-0.6096822386126517,-5.991464564117701,0
2014,2017-02-03 17:16:01,50,1476.3284804523344,1400.8705909851776,75.45788946715675,89.72758005421433,62.13738370237148,27.59019635184285,0.98028717555956,2.0442841911535963,-0.07992654324891003,-0.6816282041543628,-0.09426204760855797,2.1767179920132143,1.2959726623908816,0.9597515569229507,4,4,1,1,2814.7429824500564,5551.068474704363,1,0,0.9320166496238711,4.532945940957077,0
2023,2020-04-11 13:13:39,51,1467.8789139951093,1390.0399105584072,77.83900343670211,115.05260455592085,101.31945532806918,13.73314922785167,-1.035992152211402,-0.799603866725068,-1.9306007206484999,-0.28420113283737003,0.08068470620529783,-0.892525007873478,-1.990990271205156,-1.335353406750204,5,8,0,0,1533.436299732557,2072.719527957901,1,4,0.7544533067312018,5.603225370612888,1
2020,2021-07-16 23:03:04,52,1660.823362812477,1436.1772463954414,224.6461164170355,101.29970173520235,95.75722223144764,5.542479503754706,1.0253024462300098,-1.6286312499051736,0.13003592620547821,-0.21533647216593457,0.275214253806888,0.749290413235556,-0.11032849587882572,0.41683527523320557,9,9,0,0,898.9617222543368,1156.3829590017065,1,3,0.5568440383084303,10.341254016113725,0
2019,2019-01-24 01:58:11,53,1670.855140421089,1319.8629026440267,350.9922377770622,80.70456399759402,105.71349799509481,-25.00893399750079,-0.6819029960529768,-1.6323589338711082,-0.9285198488640755,0.3179350433786278,-0.298323604640256,0.9022769361948401,-0.4880466219339289,-0.3109406494270004,5,7,0,0,2747.371072866883,433.86865152143156,0,4,-0.2261956123295923,12.211698084031285,1
2014,2018-07-05 00:32:52,54,1354.124279406417,1617.7224098349207,-263.59813042850374,108.31885134450403,100.44455477812927,7.874296566374753,0.25895826809777195,0.3275077148372578,1.9053353587549866,-0.3454422553921196,1.6449672766531496,-1.2924210801675384,-0.30336028999842807,-0.5076666845397394,4,5,1,0,398.96826360065353,5419.897921242619,1,4,0.8634569031140211,-6.497765258502547,0
2023,2022-03-02 10:38:54,55,1640.8937391907073,1361.1182310991544,279.77550809155287,83.33482891476669,80.08231213222913,3.2525167825375547,-0.11334730523925436,0.6396476009938903,0.15097584880020154,0.3874583380266145,1.4120583155087965,0.11673590301835332,-0.9524792672456442,-1.4718086676303672,8,4,0,1,1444.3908269470755,4989.586627657598,1,0,-0.7442162381766626,9.689499433127715,1
2017,2021-03-01 06:46:50,56,1293.231646455481,1370.3612652972643,-77.12961884178321,111.65637202653318,107.83633083700968,3.8200411895234936,-0.3422672134397523,1.8483860089218052,0.8231984958822367,0.453196180487446,0.408900334104116,1.8144728488982975,-1.6739395310521559,-0.3078221547907815,5,4,0,1,1876.3524905391773,5348.901102151158,0,0,0.02934053609529741,-2.873623495480982,0
2021,2016-03-27 18:44:07,57,1411.8624898995545,1469.542038912997,-57.67954901344251,115.90306971930457,102.93969179703538,12.963377922269189,0.9675112222057809,-0.08200333864471693,0.8891940094575348,2.0040819645486394,-0.023431801060239836,1.3727791800683402,-0.4673494308868579,0.12191786668496464,7,6,0,0,1975.4559049626225,2104.9890716120685,1,2,-0.8929246220246772,1.3989506346633136,1
2018,2019-04-15 14:12:21,58,1479.1865284893893,1697.0075051002102,-217.82097661082094,79.17767836165748,114.80130605472891,-35.62362769307143,0.2923617430678719,1.0589352240320062,-1.0549700333993608,0.19261509722768044,0.33880571342728383,-0.8634153115205885,0.3611986065502311,0.18184140926179004,9,9,0,0,2225.979916060519,4536.449762407199,3,4,0.8897831404547409,-7.719445840414926,0
2016,2014-12-15 06:39:02,59,1513.3272723205562,1527.906852015869,-14.57957969531276,99.4945694026307,85.95549342018322,13.539075982447486,-2.0959616101358014,1.331844678125522,-1.4177133161528297,1.172457459409826,0.010850176507127008,-2.9934164658936293,-1.3409750080502156,0.6376944901826226,6,7,0,0,2655.0721228551442,2050.613630888252,1,1,0.7569146912365659,0.46853865800911443,1
2021,2017-08-08 07:38:19,60,1374.3099988794906,1559.6281210362952,-185.31812215680452,85.78031886219733,68.55430512271855,17.226013739478788,-0.4102609831101609,1.2129360569064058,-1.165649057917222,-0.04413168702747416,0.692003931926098,-0.020985762952848607,-0.023671692397268237,0.9074289971222995,9,7,0,0,215.69588203840618,4483.78350590857,2,1,0.008326617114657653,-4.941973590941398,1
2017,2021-08-30 05:22:47,61,1413.303746471189,1509.3762387195693,-96.07249224838029,85.46789553566285,79.0173930998278,6.450502435835048,1.5735308486091546,-0.023163147324305536,-1.5199538943072033,0.6290583914006121,-1.0005440039035163,-0.6385199839829562,-0.4077456529546632,1.0574949090662662,9,6,0,0,359.5416439041298,262.54227113362776,3,2,-0.9491010938519451,-0.48487663104946477,1
2021,2017-01-08 10:49:51,62,1509.1984582492125,1689.8907118628813,-180.69225361366875,95.04031805712258,77.34189280038117,17.6984252567414,0.3785973117029302,-0.49012571701031954,1.066152078257302,1.0715559701244974,-0.8490925378749034,-1.9779560416050064,-0.3848454713733324,0.5585581886583335,9,6,0,0,249.73152175150014,4143.271288282589,1,4,-0.6587739500747016,-3.3683692180900193,1
2018,2018-08-12 05:12:22,63,1416.7892731940742,1571.018117113275,-154.2288439192007,99.55403781226237,79.66134916172601,19.892688650536357,-0.9888453039524808,-0.7480009261209656,-0.7335365602735935,-0.971710625609097,2.239832703496233,-1.1464732058776983,-0.666963887783151,-0.7743807588668974,5,3,0,1,2148.1588989451884,2588.6232352327,0,2,0.11922634737235227,-3.539123704942911,0
2016,2019-03-22 17:26:02,64,1423.055905288764,1320.0581962611343,102.99770902762975,118.29157847579296,104.44710794851619,13.84447052727677,0.5926303052219707,0.6647040434341084,1.541983716915306,-1.7291081151382814,0.4875491916707977,-0.5794982215215044,-1.8670017177329223,0.09713461956546429,9,8,0,0,1714.337295220754,2789.377043065471,1,4,-0.7668016776676865,6.691750631903918,1
2023,2018-09-06 02:34:48,65,1579.9516142668765,1348.9398022604098,231.0118120064667,94.30983384175482,77.78194040615485,16.527893435599978,0.22036931894163078,1.3157121876309057,2.497355192047155,-1.762385185010057,-0.9443714146671127,-1.1317530026930216,0.636349132836889,0.40451402715378015,7,4,0,1,692.5120411492068,1612.9692880493537,4,0,-0.5002978459308711,4.399799846162542,1
2021,2019-12-12 18:11:40,66,1611.8065263403103,1518.4638581506883,93.34266818962192,97.50957696143637,81.78505006390233,15.724526897534034,-1.2044525952156155,0.028093472674252495,0.4338973272473597,1.443131226194351,0.6470277054847078,-0.30829894218613035,-1.5515459276161239,1.8765896691773822,3,6,1,0,1677.703977794978,4834.75814214416,4,4,-0.5071706542659795,2.370109941330035,0
2015,2022-10-29 21:41:00,67,1492.79339627039,1529.5919735775042,-36.7985773071141,73.32880803965557,114.2944364604422,-40.96562842078663,-0.7232572816785322,-1.40722188749572,-0.5977352068260663,0.6469358201868367,-0.07705915298883426,-0.47320073763372394,-1.7816752251685206,0.8124273100994427,8,5,0,0,2606.557488239317,2275.208366180541,0,4,-0.9767365982654552,-1.2018242232217167,1
2017,2017-02-16 10:09:34,68,1502.1837495110692,1431.2147274432477,70.96902206782147,102.63812299604415,93.42895653143283,9.209166464611314,0.6137406599069802,-0.15989696903752054,-0.38747608939665457,-1.2774467802135288,0.25709771222066885,1.032387652136743,-0.8640434730828144,0.6237656048918473,8,8,0,0,2835.9340545458685,461.90503728236536,0,3,0.09737402208579815,6.372762632512704,1
2017,2015-08-22 21:51:08,69,1497.648225940231,1536.627539831306,-38.97931389107498,99.47399323435505,92.55890352835267,6.915089706002377,0.27445809474714433,-0.4626377606770391,0.5112825124783945,0.8123172437605224,-0.2864449339317318,0.17514483171141224,0.08788693603341029,-0.28580089480014453,8,6,0,0,700.2773594466057,5864.971989012649,3,4,-0.1914076135504592,2.935910595293493,0
2024,2021-04-27 22:33:21,70,1445.461404806979,1655.8724141929242,-210.41100938594514,93.21379167738553,96.42589513009311,-3.2121034527075807,0.9708514814343058,-0.9817155446953928,-0.9155266410966374,-1.5183052587619115,0.8265594368032186,0.5512222745587624,-0.009094789056705748,0.7451850632020716,5,6,0,0,2944.5221976125476,2619.606908285917,2,4,-0.5778565656445838,-7.064710023180483,1
